index,dry_bulb_temperature,dew_point_temperature,relative_humidity,atmospheric_pressure,horizontal_infrared_radiation_intensity_from_sky,direct_normal_radiation,diffuse_horizontal_radiation,wind_direction,wind_speed,present_weather_observation,present_weather_codes,snow_depth,liquid_precipitation_depth
2012-03-06T10:00:00.000000Z,8.3,0.1,56.0,100000.0,285.0,191.0,172.0,140.0,3.1,,,1.0,0.0
2012-03-06T11:00:00.000000Z,10.4,-1.7,42.0,100000.0,292.0,256.0,237.0,140.0,3.1,,,1.0,0.0
2012-03-06T12:00:00.000000Z,12.5,-3.7,31.0,99900.0,299.0,306.0,272.0,140.0,3.1,,,1.0,0.0
2012-03-06T13:00:00.000000Z,14.6,-5.2,24.0,99800.0,306.0,330.0,287.0,200.0,3.1,,,1.0,0.0
2012-03-06T14:00:00.000000Z,15.4,-7.1,19.0,99700.0,311.0,265.0,299.0,200.0,3.8,,,1.0,0.0
2012-03-06T15:00:00.000000Z,16.1,-8.3,16.0,99600.0,316.0,122.0,317.0,200.0,4.4,,,1.0,0.0
2012-03-06T16:00:00.000000Z,16.9,-8.3,16.0,99500.0,322.0,83.0,240.0,190.0,5.1,,,1.0,0.0
2012-03-06T17:00:00.000000Z,16.1,-7.7,17.0,99500.0,319.0,116.0,159.0,190.0,4.1,,,1.0,0.0
2012-03-06T18:00:00.000000Z,15.2,-6.0,21.0,99500.0,317.0,47.0,69.0,190.0,3.1,,,1.0,0.0
2012-03-06T19:00:00.000000Z,14.4,-3.9,27.0,99500.0,316.0,0.0,6.0,160.0,2.1,,,1.0,0.0
2012-03-06T20:00:00.000000Z,14.0,-4.5,26.0,99500.0,308.0,0.0,0.0,160.0,2.8,,,1.0,0.0
2012-03-06T21:00:00.000000Z,13.6,-4.6,27.0,99500.0,302.0,0.0,0.0,160.0,3.4,,,1.0,0.0
2012-03-06T22:00:00.000000Z,13.2,-4.0,29.0,99500.0,296.0,0.0,0.0,180.0,4.1,,,1.0,0.0
2012-03-06T23:00:00.000000Z,11.5,-3.2,35.0,99500.0,290.0,0.0,0.0,180.0,2.7,,,1.0,0.0
2012-03-07T00:00:00.000000Z,9.8,-1.9,43.0,99500.0,284.0,0.0,0.0,180.0,1.4,,,1.0,0.0
2012-03-07T01:00:00.000000Z,8.1,-0.6,54.0,99500.0,279.0,0.0,0.0,0.0,0.0,,,1.0,0.0
2012-03-07T02:00:00.000000Z,8.1,-0.3,55.0,99400.0,279.0,0.0,0.0,0.0,0.7,,,1.0,0.0
2012-03-07T03:00:00.000000Z,8.1,0.2,57.0,99400.0,279.0,0.0,0.0,0.0,1.4,,,1.0,0.0
2012-03-07T04:00:00.000000Z,8.1,0.6,59.0,99300.0,280.0,0.0,0.0,120.0,2.1,,,1.0,0.0
2012-03-07T05:00:00.000000Z,8.0,0.6,60.0,99300.0,279.0,0.0,0.0,120.0,2.8,,,1.0,0.0
2012-03-07T06:00:00.000000Z,7.8,0.6,60.0,99300.0,284.0,0.0,0.0,120.0,3.4,,,1.0,0.0
2012-03-07T07:00:00.000000Z,7.7,0.7,61.0,99400.0,284.0,0.0,0.0,140.0,4.1,,,1.0,0.0
2012-03-07T08:00:00.000000Z,9.0,1.0,57.0,99300.0,293.0,0.0,16.0,150.0,4.1,,,1.0,0.0
2012-03-07T09:00:00.000000Z,11.0,1.5,52.0,99300.0,308.0,75.0,87.0,150.0,3.1,,,1.0,0.0
2012-03-07T10:00:00.000000Z,13.0,2.0,47.0,99300.0,319.0,16.0,143.0,210.0,2.1,,,1.0,0.0
2012-03-07T11:00:00.000000Z,13.4,3.6,51.0,99300.0,323.0,6.0,185.0,210.0,3.1,,,1.0,0.0
2012-03-07T12:00:00.000000Z,13.9,5.1,55.0,99300.0,330.0,2.0,187.0,210.0,4.1,,,1.0,0.0
2012-03-07T13:00:00.000000Z,14.3,6.4,59.0,99200.0,333.0,0.0,154.0,220.0,5.1,,,1.0,0.0
2012-03-07T14:00:00.000000Z,14.5,6.1,57.0,99200.0,334.0,0.0,152.0,220.0,4.8,,,1.0,0.0
2012-03-07T15:00:00.000000Z,14.8,5.8,55.0,99100.0,335.0,0.0,135.0,220.0,4.4,,,1.0,0.0
2012-03-07T16:00:00.000000Z,15.0,5.5,53.0,99100.0,335.0,0.0,105.0,190.0,4.1,,,1.0,0.0
2012-03-07T17:00:00.000000Z,14.8,5.4,53.0,99000.0,338.0,0.0,65.0,190.0,4.1,,,1.0,0.0
2012-03-07T18:00:00.000000Z,14.6,5.3,54.0,99000.0,342.0,0.0,24.0,190.0,4.1,,,1.0,0.0
2012-03-07T19:00:00.000000Z,14.4,5.2,54.0,98900.0,349.0,0.0,2.0,190.0,4.1,,,1.0,0.0
2012-03-07T20:00:00.000000Z,13.7,5.4,57.0,99000.0,333.0,0.0,0.0,190.0,3.8,,,1.0,0.0
2012-03-07T21:00:00.000000Z,13.0,5.6,61.0,99000.0,323.0,0.0,0.0,190.0,3.4,,,1.0,0.0
2012-03-07T22:00:00.000000Z,12.3,5.7,64.0,99100.0,318.0,0.0,0.0,200.0,3.1,,,1.0,0.0
2012-03-07T23:00:00.000000Z,11.9,4.6,61.0,99100.0,317.0,0.0,0.0,200.0,3.1,,,1.0,0.0
2012-03-08T00:00:00.000000Z,11.6,3.3,57.0,99000.0,314.0,0.0,0.0,200.0,3.1,,,1.0,0.0
2012-03-08T01:00:00.000000Z,11.2,2.0,53.0,99000.0,314.0,0.0,0.0,290.0,3.1,,,1.0,0.0
2012-03-08T02:00:00.000000Z,11.0,1.8,53.0,99000.0,317.0,0.0,0.0,290.0,2.8,,,1.0,0.0
2012-03-08T03:00:00.000000Z,10.9,1.7,53.0,98900.0,321.0,0.0,0.0,290.0,2.4,,,1.0,0.0
2012-03-08T04:00:00.000000Z,10.7,1.5,53.0,98900.0,327.0,0.0,0.0,220.0,2.1,,,1.0,0.0
2012-03-08T05:00:00.000000Z,10.8,1.9,54.0,98800.0,328.0,0.0,0.0,220.0,2.4,,,1.0,0.0
2012-03-08T06:00:00.000000Z,10.9,2.4,56.0,98800.0,329.0,0.0,0.0,220.0,2.8,,,1.0,0.0
2012-03-08T07:00:00.000000Z,11.0,2.8,57.0,98700.0,330.0,0.0,0.0,210.0,3.1,,,1.0,0.0
2012-03-08T08:00:00.000000Z,10.6,4.0,64.0,98700.0,329.0,0.0,9.0,210.0,3.8,,,1.0,0.0
2012-03-08T09:00:00.000000Z,10.3,5.2,71.0,98800.0,329.0,0.0,70.0,210.0,4.4,,,1.0,0.0
2012-03-08T10:00:00.000000Z,9.9,6.2,78.0,98800.0,328.0,4.0,149.0,240.0,5.1,0.0,909999999.0,1.0,0.0
2012-03-08T11:00:00.000000Z,9.6,6.5,81.0,98700.0,320.0,6.0,187.0,240.0,4.8,,,1.0,0.0
2012-03-08T12:00:00.000000Z,9.3,6.8,84.0,98600.0,314.0,2.0,188.0,240.0,4.4,,,1.0,0.0
2012-03-08T13:00:00.000000Z,9.0,7.0,87.0,98500.0,310.0,0.0,156.0,190.0,4.1,0.0,909999999.0,1.0,0.0
2012-03-08T14:00:00.000000Z,9.2,7.5,89.0,98300.0,315.0,0.0,153.0,190.0,4.4,,,1.0,0.0
2012-03-08T15:00:00.000000Z,9.3,8.0,91.0,98100.0,321.0,0.0,136.0,190.0,4.8,,,1.0,0.0
2012-03-08T16:00:00.000000Z,9.5,8.4,93.0,97900.0,329.0,0.0,106.0,150.0,5.1,0.0,909999999.0,1.0,0.0
2012-03-08T17:00:00.000000Z,9.0,8.0,93.0,97900.0,326.0,7.0,124.0,150.0,2.6,0.0,939999999.0,1.0,0.0
2012-03-08T18:00:00.000000Z,8.5,7.9,96.0,97900.0,324.0,0.0,47.0,150.0,1.8,,,1.0,0.0
2012-03-08T19:00:00.000000Z,8.1,7.7,97.0,98000.0,322.0,0.0,4.0,310.0,1.0,,,1.0,0.0
2012-03-08T20:00:00.000000Z,8.0,8.0,100.0,98200.0,322.0,0.0,0.0,330.0,4.1,,,1.0,0.0
2012-03-08T21:00:00.000000Z,7.5,7.0,96.0,98200.0,318.0,0.0,0.0,330.0,3.6,,,1.0,0.0
2012-03-08T22:00:00.000000Z,7.0,5.8,92.0,98300.0,315.0,0.0,0.0,340.0,3.1,,,1.0,0.0
2012-03-08T23:00:00.000000Z,6.9,5.9,93.0,98400.0,314.0,0.0,0.0,340.0,2.7,,,1.0,0.0
2012-03-09T00:00:00.000000Z,6.8,6.0,95.0,98400.0,314.0,0.0,0.0,340.0,2.4,,,1.0,0.0
2012-03-09T01:00:00.000000Z,6.6,6.0,96.0,98400.0,313.0,0.0,0.0,340.0,2.1,,,1.0,0.0
2012-03-09T02:00:00.000000Z,6.5,6.1,97.0,98500.0,313.0,0.0,0.0,340.0,1.7,,,1.0,0.0
2012-03-09T03:00:00.000000Z,6.4,6.2,98.0,98500.0,312.0,0.0,0.0,340.0,1.3,,,1.0,0.0
2012-03-09T04:00:00.000000Z,6.3,6.2,99.0,98500.0,312.0,0.0,0.0,340.0,1.0,0.0,909999999.0,1.0,0.0
2012-03-09T05:00:00.000000Z,6.1,5.9,98.0,98600.0,311.0,0.0,0.0,340.0,2.4,,,1.0,0.0
2012-03-09T06:00:00.000000Z,5.9,5.5,97.0,98600.0,310.0,0.0,0.0,340.0,3.7,,,1.0,0.0
2012-03-09T07:00:00.000000Z,5.7,5.1,96.0,98700.0,308.0,0.0,0.0,330.0,5.1,0.0,909999999.0,1.0,0.0
2012-03-09T08:00:00.000000Z,6.0,6.0,100.0,98700.0,310.0,0.0,10.0,340.0,4.1,,,1.0,0.0
2012-03-09T09:00:00.000000Z,6.1,5.3,95.0,98800.0,310.0,0.0,56.0,340.0,6.4,,,1.0,0.0
2012-03-09T10:00:00.000000Z,6.2,4.5,89.0,98900.0,310.0,0.0,81.0,340.0,8.7,,,1.0,0.0
2012-03-09T11:00:00.000000Z,5.6,3.7,87.0,99000.0,306.0,0.0,119.0,340.0,8.5,,,1.0,0.0
2012-03-09T12:00:00.000000Z,5.0,2.8,85.0,99100.0,303.0,0.0,146.0,340.0,8.4,,,1.0,0.0
2012-03-09T13:00:00.000000Z,4.4,1.8,83.0,99200.0,299.0,0.0,159.0,340.0,8.2,,,1.0,0.0
2012-03-09T14:00:00.000000Z,4.3,0.9,78.0,99300.0,287.0,4.0,274.0,340.0,8.0,,,1.0,0.0
2012-03-09T15:00:00.000000Z,4.2,-0.1,73.0,99300.0,282.0,92.0,283.0,340.0,7.9,,,1.0,0.0
2012-03-09T16:00:00.000000Z,4.1,-1.2,67.0,99400.0,278.0,174.0,234.0,340.0,7.7,,,1.0,0.0
2012-03-09T17:00:00.000000Z,4.1,-2.4,62.0,99500.0,275.0,286.0,129.0,340.0,7.5,,,1.0,0.0
2012-03-09T18:00:00.000000Z,4.0,-3.6,56.0,99500.0,268.0,101.0,75.0,340.0,7.4,,,1.0,0.0
2012-03-09T19:00:00.000000Z,3.9,-4.3,53.0,99600.0,264.0,0.0,8.0,350.0,7.2,,,1.0,0.0
2012-03-09T20:00:00.000000Z,3.2,-5.4,50.0,99700.0,260.0,0.0,0.0,350.0,6.5,,,1.0,0.0
2012-03-09T21:00:00.000000Z,2.6,-5.9,51.0,99800.0,253.0,0.0,0.0,350.0,5.8,,,1.0,0.0
2012-03-09T22:00:00.000000Z,1.9,-5.5,55.0,99900.0,250.0,0.0,0.0,10.0,5.1,,,1.0,0.0
2012-03-09T23:00:00.000000Z,1.5,-6.6,51.0,100000.0,248.0,0.0,0.0,10.0,5.1,,,1.0,0.0
2012-03-10T00:00:00.000000Z,1.1,-6.9,52.0,100000.0,246.0,0.0,0.0,10.0,5.1,,,1.0,0.0
2012-03-10T01:00:00.000000Z,0.7,-6.2,56.0,100100.0,245.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-10T02:00:00.000000Z,0.3,-6.9,55.0,100100.0,243.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-10T03:00:00.000000Z,-0.1,-5.7,62.0,100100.0,243.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-10T04:00:00.000000Z,-0.5,-5.5,66.0,100100.0,242.0,0.0,0.0,340.0,5.1,,,1.0,0.0
2012-03-10T05:00:00.000000Z,-0.7,-5.6,66.0,100200.0,241.0,0.0,0.0,340.0,4.8,,,1.0,0.0
2012-03-10T06:00:00.000000Z,-0.9,-5.8,66.0,100200.0,240.0,0.0,0.0,340.0,4.4,,,1.0,0.0
2012-03-10T07:00:00.000000Z,-1.1,-5.9,67.0,100300.0,239.0,0.0,0.0,350.0,4.1,,,1.0,0.0
2012-03-10T08:00:00.000000Z,-0.2,-5.9,62.0,100300.0,242.0,0.0,23.0,350.0,3.8,,,1.0,0.0
2012-03-10T09:00:00.000000Z,0.8,-6.8,53.0,100300.0,245.0,222.0,108.0,350.0,3.4,,,1.0,0.0
2012-03-10T10:00:00.000000Z,1.7,-5.9,54.0,100300.0,249.0,520.0,132.0,340.0,3.1,,,1.0,0.0
2012-03-10T11:00:00.000000Z,3.1,-7.3,43.0,100300.0,253.0,682.0,139.0,340.0,3.4,,,1.0,0.0
2012-03-10T12:00:00.000000Z,4.6,-7.8,37.0,100200.0,258.0,781.0,130.0,340.0,3.8,,,1.0,0.0
2012-03-10T13:00:00.000000Z,6.0,-7.2,36.0,100200.0,264.0,886.0,82.0,350.0,4.1,,,1.0,0.0
2012-03-10T14:00:00.000000Z,7.0,-8.5,30.0,100100.0,266.0,750.0,150.0,350.0,3.6,,,1.0,0.0
2012-03-10T15:00:00.000000Z,7.9,-8.7,27.0,100000.0,270.0,488.0,237.0,350.0,3.1,,,1.0,0.0
2012-03-10T16:00:00.000000Z,8.9,-7.7,28.0,99900.0,275.0,274.0,220.0,350.0,2.6,,,1.0,0.0
2012-03-10T17:00:00.000000Z,8.1,-7.4,30.0,99900.0,272.0,119.0,157.0,350.0,2.0,,,1.0,0.0
2012-03-10T18:00:00.000000Z,7.2,-6.0,36.0,99900.0,275.0,2.0,65.0,350.0,1.5,,,1.0,0.0
2012-03-10T19:00:00.000000Z,6.4,-4.1,45.0,99800.0,274.0,0.0,4.0,50.0,1.0,,,1.0,0.0
2012-03-10T20:00:00.000000Z,5.7,-4.7,45.0,99800.0,274.0,0.0,0.0,50.0,1.7,,,1.0,0.0
2012-03-10T21:00:00.000000Z,4.9,-4.7,48.0,99700.0,274.0,0.0,0.0,50.0,2.4,,,1.0,0.0
2012-03-10T22:00:00.000000Z,4.2,-4.0,53.0,99600.0,274.0,0.0,0.0,150.0,3.1,,,1.0,0.0
2012-03-10T23:00:00.000000Z,3.8,-4.1,54.0,99500.0,274.0,0.0,0.0,150.0,3.4,,,1.0,0.0
2012-03-11T00:00:00.000000Z,3.4,-3.6,58.0,99400.0,273.0,0.0,0.0,150.0,3.8,,,1.0,0.0
2012-03-11T01:00:00.000000Z,3.0,-2.7,64.0,99400.0,275.0,0.0,0.0,140.0,4.1,,,1.0,0.0
2012-03-11T02:00:00.000000Z,2.9,-3.4,61.0,99200.0,274.0,0.0,0.0,140.0,3.8,,,1.0,0.0
2012-03-11T03:00:00.000000Z,2.9,-3.6,60.0,99100.0,271.0,0.0,0.0,140.0,3.4,,,1.0,0.0
2012-03-11T04:00:00.000000Z,2.8,-3.3,62.0,99000.0,271.0,0.0,0.0,130.0,3.1,,,1.0,0.0
2012-03-11T05:00:00.000000Z,2.9,-2.3,67.0,98900.0,272.0,0.0,0.0,130.0,4.5,,,1.0,0.0
2012-03-11T06:00:00.000000Z,3.0,-1.0,74.0,98800.0,274.0,0.0,0.0,130.0,5.8,,,1.0,0.0
2012-03-11T07:00:00.000000Z,3.1,0.3,82.0,98700.0,276.0,0.0,0.0,200.0,7.2,0.0,909999999.0,1.0,0.0
2012-03-11T08:00:00.000000Z,2.7,0.6,86.0,98700.0,277.0,0.0,6.0,200.0,6.5,,,1.0,0.0
2012-03-11T09:00:00.000000Z,2.3,1.0,91.0,98600.0,279.0,0.0,41.0,200.0,5.8,,,1.0,0.0
2012-03-11T10:00:00.000000Z,1.9,1.3,96.0,98600.0,288.0,0.0,84.0,170.0,5.1,0.0,909099999.0,1.0,0.0
2012-03-11T11:00:00.000000Z,2.9,1.6,91.0,98500.0,292.0,6.0,178.0,170.0,4.9,,,1.0,0.0
2012-03-11T12:00:00.000000Z,4.0,2.0,87.0,98500.0,298.0,18.0,273.0,180.0,4.6,0.0,909999999.0,1.0,0.0
2012-03-11T13:00:00.000000Z,4.6,2.5,86.0,98400.0,301.0,0.0,161.0,180.0,4.1,,,1.0,0.0
2012-03-11T14:00:00.000000Z,5.6,3.2,84.0,98400.0,306.0,0.0,159.0,180.0,3.8,,,1.0,0.0
2012-03-11T15:00:00.000000Z,6.6,3.8,82.0,98300.0,311.0,0.0,141.0,180.0,3.4,,,1.0,0.0
2012-03-11T16:00:00.000000Z,7.6,4.4,80.0,98300.0,316.0,0.0,111.0,190.0,3.1,,,1.0,0.0
2012-03-11T17:00:00.000000Z,6.5,4.2,86.0,98300.0,311.0,0.0,70.0,190.0,3.1,,,1.0,0.0
2012-03-11T18:00:00.000000Z,5.4,4.1,91.0,98400.0,306.0,0.0,28.0,190.0,3.1,,,1.0,0.0
2012-03-11T19:00:00.000000Z,4.3,3.9,97.0,98400.0,301.0,0.0,2.0,100.0,3.1,0.0,909999999.0,1.0,0.0
2012-03-11T20:00:00.000000Z,4.3,4.0,98.0,98500.0,301.0,0.0,0.0,100.0,2.8,,,1.0,0.0
2012-03-11T21:00:00.000000Z,4.4,4.0,98.0,98500.0,310.0,0.0,0.0,100.0,2.4,,,1.0,0.0
2012-03-11T22:00:00.000000Z,4.4,4.1,98.0,98600.0,310.0,0.0,0.0,160.0,2.1,,,1.0,0.0
2012-03-11T23:00:00.000000Z,4.5,4.3,98.0,98600.0,311.0,0.0,0.0,160.0,1.4,,,1.0,0.0
2012-03-12T00:00:00.000000Z,4.6,4.4,99.0,98600.0,311.0,0.0,0.0,160.0,0.7,,,1.0,0.0
2012-03-12T01:00:00.000000Z,4.7,4.6,99.0,98600.0,312.0,0.0,0.0,0.0,0.0,0.0,903999999.0,1.0,0.0
2012-03-12T02:00:00.000000Z,4.8,4.3,97.0,98700.0,312.0,0.0,0.0,0.0,2.1,,,1.0,0.0
2012-03-12T03:00:00.000000Z,4.8,4.0,94.0,98700.0,312.0,0.0,0.0,0.0,4.1,,,1.0,0.0
2012-03-12T04:00:00.000000Z,4.9,3.6,91.0,98700.0,312.0,0.0,0.0,340.0,6.2,0.0,909999999.0,1.0,0.0
2012-03-12T05:00:00.000000Z,5.0,4.0,93.0,98800.0,313.0,0.0,0.0,340.0,3.1,0.0,909999999.0,1.0,0.0
2012-03-12T06:00:00.000000Z,4.5,3.4,92.0,98800.0,310.0,0.0,0.0,340.0,3.6,,,1.0,0.0
2012-03-12T07:00:00.000000Z,4.0,2.7,91.0,98900.0,307.0,0.0,0.0,340.0,4.1,0.0,909999999.0,1.0,0.0
2012-03-12T08:00:00.000000Z,3.9,2.6,91.0,99000.0,306.0,0.0,6.0,340.0,4.8,,,1.0,0.0
2012-03-12T09:00:00.000000Z,3.7,2.5,92.0,99000.0,305.0,0.0,42.0,340.0,5.5,,,1.0,0.0
2012-03-12T10:00:00.000000Z,3.6,2.4,92.0,99100.0,305.0,0.0,86.0,330.0,6.2,0.0,909999999.0,1.0,0.0
2012-03-12T11:00:00.000000Z,3.6,2.6,93.0,99200.0,305.0,0.0,124.0,330.0,5.8,,,1.0,0.0
2012-03-12T12:00:00.000000Z,3.7,2.8,94.0,99200.0,305.0,0.0,150.0,330.0,5.5,,,1.0,0.0
2012-03-12T13:00:00.000000Z,3.7,3.0,95.0,99200.0,306.0,0.0,163.0,340.0,5.1,0.0,909999999.0,1.0,0.0
2012-03-12T14:00:00.000000Z,3.7,2.9,95.0,99300.0,306.0,0.0,160.0,340.0,5.5,,,1.0,0.0
2012-03-12T15:00:00.000000Z,3.6,2.8,94.0,99300.0,305.0,0.0,143.0,340.0,5.8,,,1.0,0.0
2012-03-12T16:00:00.000000Z,3.6,2.7,94.0,99400.0,305.0,0.0,112.0,340.0,6.2,0.0,909999999.0,1.0,0.0
2012-03-12T17:00:00.000000Z,3.6,2.4,92.0,99400.0,305.0,0.0,72.0,340.0,6.2,,,1.0,0.0
2012-03-12T18:00:00.000000Z,3.6,2.1,90.0,99400.0,304.0,0.0,29.0,340.0,6.2,,,1.0,0.0
2012-03-12T19:00:00.000000Z,3.6,1.8,88.0,99500.0,304.0,0.0,3.0,340.0,6.2,,,1.0,0.0
2012-03-12T20:00:00.000000Z,3.8,1.9,87.0,99500.0,297.0,0.0,0.0,340.0,5.4,,,1.0,0.0
2012-03-12T21:00:00.000000Z,4.0,2.0,87.0,99600.0,298.0,0.0,0.0,340.0,4.6,,,1.0,0.0
2012-03-12T22:00:00.000000Z,3.7,1.6,86.0,99600.0,296.0,0.0,0.0,350.0,6.2,,,1.0,0.0
2012-03-12T23:00:00.000000Z,3.7,1.6,86.0,99700.0,296.0,0.0,0.0,350.0,5.8,,,1.0,0.0
2012-03-13T00:00:00.000000Z,3.6,1.5,86.0,99700.0,295.0,0.0,0.0,350.0,5.5,,,1.0,0.0
2012-03-13T01:00:00.000000Z,3.6,1.5,86.0,99700.0,295.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-13T02:00:00.000000Z,3.3,1.3,86.0,99700.0,294.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-13T03:00:00.000000Z,3.1,1.1,87.0,99700.0,293.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-13T04:00:00.000000Z,2.8,0.9,87.0,99700.0,291.0,0.0,0.0,340.0,5.1,,,1.0,0.0
2012-03-13T05:00:00.000000Z,2.5,0.8,89.0,99700.0,290.0,0.0,0.0,340.0,5.5,,,1.0,0.0
2012-03-13T06:00:00.000000Z,2.1,0.7,90.0,99700.0,288.0,0.0,0.0,340.0,5.8,,,1.0,0.0
2012-03-13T07:00:00.000000Z,1.8,0.6,92.0,99800.0,287.0,0.0,0.0,340.0,6.2,,,1.0,0.0
2012-03-13T08:00:00.000000Z,2.1,0.7,90.0,99800.0,282.0,0.0,13.0,340.0,5.8,,,1.0,0.0
2012-03-13T09:00:00.000000Z,2.5,0.8,89.0,99900.0,279.0,80.0,95.0,340.0,5.5,,,1.0,0.0
2012-03-13T10:00:00.000000Z,2.8,0.9,87.0,99900.0,277.0,230.0,183.0,360.0,5.1,,,1.0,0.0
2012-03-13T11:00:00.000000Z,4.2,0.1,75.0,99900.0,280.0,412.0,227.0,360.0,6.1,,,1.0,0.0
2012-03-13T12:00:00.000000Z,5.7,-0.7,63.0,99900.0,283.0,592.0,215.0,360.0,7.2,,,1.0,0.0
2012-03-13T13:00:00.000000Z,7.1,-1.3,54.0,99800.0,283.0,756.0,156.0,350.0,8.2,,,1.0,0.0
2012-03-13T14:00:00.000000Z,7.4,-1.4,53.0,99800.0,284.0,837.0,100.0,350.0,7.9,,,1.0,0.0
2012-03-13T15:00:00.000000Z,7.8,-1.2,52.0,99800.0,286.0,806.0,95.0,350.0,7.5,,,1.0,0.0
2012-03-13T16:00:00.000000Z,8.1,-0.9,53.0,99700.0,284.0,690.0,109.0,350.0,7.2,,,1.0,0.0
2012-03-13T17:00:00.000000Z,7.4,-1.2,54.0,99800.0,281.0,398.0,140.0,350.0,6.2,,,1.0,0.0
2012-03-13T18:00:00.000000Z,6.7,-1.4,55.0,99800.0,278.0,129.0,85.0,350.0,5.1,,,1.0,0.0
2012-03-13T19:00:00.000000Z,6.0,-1.4,58.0,99800.0,275.0,0.0,10.0,360.0,4.1,,,1.0,0.0
2012-03-13T20:00:00.000000Z,4.9,-1.6,62.0,99900.0,270.0,0.0,0.0,360.0,3.4,,,1.0,0.0
2012-03-13T21:00:00.000000Z,3.9,-1.5,67.0,99900.0,261.0,0.0,0.0,360.0,2.8,,,1.0,0.0
2012-03-13T22:00:00.000000Z,2.8,-1.2,74.0,100000.0,258.0,0.0,0.0,350.0,2.1,,,1.0,0.0
2012-03-13T23:00:00.000000Z,2.1,-1.2,78.0,100000.0,255.0,0.0,0.0,350.0,2.4,,,1.0,0.0
2012-03-14T00:00:00.000000Z,1.3,-1.1,83.0,100000.0,252.0,0.0,0.0,350.0,2.8,,,1.0,0.0
2012-03-14T01:00:00.000000Z,0.6,-0.8,90.0,100000.0,250.0,0.0,0.0,330.0,3.1,,,1.0,0.0
2012-03-14T02:00:00.000000Z,0.4,-1.2,88.0,100000.0,249.0,0.0,0.0,330.0,2.4,,,1.0,0.0
2012-03-14T03:00:00.000000Z,0.2,-1.5,87.0,100000.0,248.0,0.0,0.0,330.0,1.7,,,1.0,0.0
2012-03-14T04:00:00.000000Z,0.0,-1.6,88.0,100000.0,247.0,0.0,0.0,300.0,1.0,,,1.0,0.0
2012-03-14T05:00:00.000000Z,0.2,-1.5,87.0,100000.0,256.0,0.0,0.0,300.0,1.0,,,1.0,0.0
2012-03-14T06:00:00.000000Z,0.5,-1.2,88.0,100000.0,264.0,0.0,0.0,300.0,1.0,,,1.0,0.0
2012-03-14T07:00:00.000000Z,0.7,-0.7,90.0,100100.0,271.0,0.0,0.0,60.0,1.0,,,1.0,0.0
2012-03-14T08:00:00.000000Z,1.7,-0.4,86.0,100100.0,272.0,0.0,18.0,60.0,1.4,,,1.0,0.0
2012-03-14T09:00:00.000000Z,2.6,0.1,83.0,100100.0,271.0,54.0,84.0,60.0,1.7,,,1.0,0.0
2012-03-14T10:00:00.000000Z,3.6,0.5,80.0,100100.0,271.0,9.0,167.0,30.0,2.1,,,1.0,0.0
2012-03-14T11:00:00.000000Z,5.8,0.2,67.0,100100.0,282.0,43.0,220.0,30.0,4.1,,,1.0,0.0
2012-03-14T12:00:00.000000Z,8.0,0.0,57.0,100000.0,293.0,19.0,283.0,340.0,6.2,,,1.0,0.0
2012-03-14T13:00:00.000000Z,7.8,1.4,64.0,100000.0,296.0,0.0,166.0,360.0,7.2,,,1.0,0.0
2012-03-14T14:00:00.000000Z,8.1,1.9,65.0,100000.0,300.0,9.0,261.0,360.0,7.2,,,1.0,0.0
2012-03-14T15:00:00.000000Z,8.5,2.5,66.0,100000.0,306.0,78.0,270.0,360.0,7.2,,,1.0,0.0
2012-03-14T16:00:00.000000Z,8.8,3.0,67.0,99900.0,308.0,143.0,230.0,340.0,7.2,,,1.0,0.0
2012-03-14T17:00:00.000000Z,8.4,3.5,71.0,99900.0,307.0,45.0,153.0,340.0,6.4,,,1.0,0.0
2012-03-14T18:00:00.000000Z,8.0,4.0,76.0,99900.0,302.0,0.0,58.0,350.0,5.7,,,1.0,0.0
2012-03-14T19:00:00.000000Z,7.5,3.6,76.0,99900.0,297.0,0.0,6.0,350.0,8.2,,,1.0,0.0
2012-03-14T20:00:00.000000Z,7.1,3.5,78.0,100000.0,293.0,0.0,0.0,350.0,7.2,,,1.0,0.0
2012-03-14T21:00:00.000000Z,6.7,3.4,79.0,100000.0,286.0,0.0,0.0,350.0,6.1,,,1.0,0.0
2012-03-14T22:00:00.000000Z,6.3,3.3,81.0,100000.0,281.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-14T23:00:00.000000Z,6.1,3.5,83.0,100000.0,280.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-15T00:00:00.000000Z,5.9,3.7,86.0,100000.0,274.0,0.0,0.0,350.0,5.1,,,1.0,0.0
2012-03-15T01:00:00.000000Z,5.7,3.9,88.0,100000.0,273.0,0.0,0.0,340.0,5.1,,,1.0,0.0
2012-03-15T02:00:00.000000Z,5.8,4.1,89.0,100000.0,286.0,0.0,0.0,340.0,5.1,,,1.0,0.0
2012-03-15T03:00:00.000000Z,5.8,4.2,90.0,100000.0,293.0,0.0,0.0,340.0,5.1,,,1.0,0.0
